status,gene_symbol,gene_name,ensembl_id,chromosome,genetic_category,gene_score,syndromic,eagle,number_of_reports,dmel_gene_id,dmel_gene_symbol,human_gene_hgnc_id,human_gene_symbol,diopt_score
9,PPP1R9B,protein phosphatase 1 regulatory subunit 9B,ENSG00000108819,17,Rare Single Gene Mutation,1,0,1.5,3,NA,NA,NA,NA,NA
9,PPP2CA,protein phosphatase 2 catalytic subunit alpha,ENSG00000113575,5,"Rare Single Gene Mutation, Syndromic",NA,1,NA,2,FBgn0004177,mts,HGNC:9299,PPP2CA,15
9,PPP2R1B,"protein phosphatase 2 regulatory subunit A, beta",ENSG00000137713,11,Rare Single Gene Mutation,2,0,NA,7,FBgn0260439,Pp2A-29B,HGNC:9303,PPP2R1B,12
9,PPP2R5D,"Protein phosphatase 2, regulatory subunit B', delta",ENSG00000112640,6,"Rare Single Gene Mutation, Syndromic",1,1,8.5,25,FBgn0042693,wrd,HGNC:9312,PPP2R5D,12
9,PPP3CA,protein phosphatase 3 catalytic subunit alpha,ENSG00000138814,4,"Rare Single Gene Mutation, Syndromic",3,1,NA,9,FBgn0010015,CanA1,HGNC:9314,PPP3CA,10
9,PPP3CA,protein phosphatase 3 catalytic subunit alpha,ENSG00000138814,4,"Rare Single Gene Mutation, Syndromic",3,1,NA,9,FBgn0011826,Pp2B-14D,HGNC:9314,PPP3CA,15
9,PPP3CA,protein phosphatase 3 catalytic subunit alpha,ENSG00000138814,4,"Rare Single Gene Mutation, Syndromic",3,1,NA,9,FBgn0267912,CanA-14F,HGNC:9314,PPP3CA,14
9,PPP5C,protein phosphatase 5 catalytic subunit,ENSG00000011485,19,Rare Single Gene Mutation,1,0,1,3,FBgn0005777,PpD3,HGNC:9322,PPP5C,13
9,PREX1,"Phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1",ENSG00000124126,20,"Rare Single Gene Mutation, Genetic Association",2,0,NA,3,NA,NA,NA,NA,NA
9,PRICKLE1,Prickle homolog 1 (Drosophila),ENSG00000139174,12,"Rare Single Gene Mutation, Syndromic, Functional",2,0,NA,5,FBgn0003090,pk,HGNC:17019,PRICKLE1,11
9,PRICKLE1,Prickle homolog 1 (Drosophila),ENSG00000139174,12,"Rare Single Gene Mutation, Syndromic, Functional",2,0,NA,5,FBgn0263934,esn,HGNC:17019,PRICKLE1,11
9,PRICKLE2,prickle planar cell polarity protein 2,ENSG00000163637,3,"Rare Single Gene Mutation, Functional",2,0,NA,5,FBgn0003090,pk,HGNC:20340,PRICKLE2,11
9,PRICKLE2,prickle planar cell polarity protein 2,ENSG00000163637,3,"Rare Single Gene Mutation, Functional",2,0,NA,5,FBgn0263934,esn,HGNC:20340,PRICKLE2,11
9,PRKAR1B,protein kinase cAMP-dependent type I regulatory subunit beta,ENSG00000188191,7,"Rare Single Gene Mutation, Syndromic",2,0,NA,6,FBgn0259243,Pka-R1,HGNC:9390,PRKAR1B,14
9,PRKCA,protein kinase C alpha,ENSG00000154229,17,Rare Single Gene Mutation,2,0,NA,4,FBgn0003091,Pkc53E,HGNC:9393,PRKCA,14
9,PRKCB,protein kinase C beta,ENSG00000166501,16,"Rare Single Gene Mutation, Genetic Association",2,0,NA,8,FBgn0003091,Pkc53E,HGNC:9395,PRKCB,12
9,PRKD1,Protein kinase D1,ENSG00000184304,14,"Rare Single Gene Mutation, Syndromic",NA,1,NA,4,FBgn0038603,PKD,HGNC:9407,PRKD1,13
9,PRKD2,protein kinase D2,ENSG00000105287,19,Rare Single Gene Mutation,2,0,NA,3,FBgn0038603,PKD,HGNC:17293,PRKD2,11
9,PRKDC,"protein kinase, DNA-activated, catalytic polypeptide",ENSG00000253729,8,"Rare Single Gene Mutation, Syndromic, Functional",2,0,NA,7,NA,NA,NA,NA,NA
9,PRKN,parkin RBR E3 ubiquitin protein ligase,ENSG00000185345,6,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,17,FBgn0041100,park,HGNC:8607,PRKN,15
9,PRODH,Proline dehydrogenase (oxidase) 1,ENSG00000100033,22,"Syndromic, Genetic Association",2,1,NA,6,FBgn0003423,slgA,HGNC:9453,PRODH,14
9,PRPF39,pre-mRNA processing factor 39,ENSG00000185246,14,Rare Single Gene Mutation,2,0,NA,3,FBgn0039600,CG1646,HGNC:20314,PRPF39,11
9,PRPF8,pre-mRNA processing factor 8,ENSG00000174231,17,"Rare Single Gene Mutation, Syndromic",3,0,NA,7,FBgn0033688,Prp8,HGNC:17340,PRPF8,15
9,PRR12,proline rich 12,ENSG00000126464,19,"Rare Single Gene Mutation, Syndromic",1,1,NA,6,NA,NA,NA,NA,NA
9,PRUNE2,prune homolog 2,ENSG00000106772,9,"Rare Single Gene Mutation, Syndromic",2,0,NA,10,NA,NA,NA,NA,NA
9,PSD3,pleckstrin and Sec7 domain containing 3,ENSG00000156011,8,"Rare Single Gene Mutation, Genetic Association",2,0,NA,6,FBgn0051158,Efa6,HGNC:19093,PSD3,9
9,PSMD12,"proteasome 26S subunit, non-ATPase 12",ENSG00000197170,17,Syndromic,1,1,6,3,FBgn0028690,Rpn5,HGNC:9557,PSMD12,15
9,PTBP2,polypyrimidine tract binding protein 2,ENSG00000117569,1,"Rare Single Gene Mutation, Genetic Association",2,0,NA,6,FBgn0011224,heph,HGNC:17662,PTBP2,11
9,PTCHD1,patched domain containing 1,ENSG00000165186,X,"Rare Single Gene Mutation, Genetic Association",1,0,0,14,NA,NA,NA,NA,NA
9,PTDSS1,phosphatidylserine synthase 1,ENSG00000156471,8,"Rare Single Gene Mutation, Syndromic",3,0,NA,5,FBgn0037010,CG4825,HGNC:9587,PTDSS1,15
9,PTEN,phosphatase and tensin homolog (mutated in multiple advanced cancers 1),ENSG00000171862,10,"Rare Single Gene Mutation, Syndromic, Functional",1,1,63.15,78,FBgn0026379,Pten,HGNC:9588,PTEN,13
9,PON1,paraoxonase 1,ENSG00000005421,7,Genetic Association,2,0,NA,5,NA,NA,NA,NA,NA
9,PPP1R1B,"Protein phosphatase 1, regulatory (inhibitor) subunit 1B",ENSG00000131771,17,Genetic Association,2,0,NA,1,NA,NA,NA,NA,NA
9,PTGS2,prostaglandin-endoperoxide synthase 2,ENSG00000073756,1,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,7,NA,NA,NA,NA,NA
9,PTK7,Protein tyrosine kinase 7 (inactive),ENSG00000112655,6,Rare Single Gene Mutation,1,0,NA,6,FBgn0004839,otk,HGNC:9618,PTK7,14
9,PTPN11,"protein tyrosine phosphatase, non-receptor type 11",ENSG00000179295,12,"Rare Single Gene Mutation, Syndromic, Functional",1,1,NA,22,FBgn0000382,csw,HGNC:9644,PTPN11,13
9,PTPN4,protein tyrosine phosphatase non-receptor type 4,ENSG00000088179,2,Syndromic,NA,1,NA,3,FBgn0261985,Ptpmeg,HGNC:9656,PTPN4,12
9,PTPRB,"protein tyrosine phosphatase, receptor type B",ENSG00000127329,12,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,FBgn0004368,Ptp4E,HGNC:9665,PTPRB,11
9,PTPRB,"protein tyrosine phosphatase, receptor type B",ENSG00000127329,12,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,FBgn0004370,Ptp10D,HGNC:9665,PTPRB,11
9,PTPRC,"protein tyrosine phosphatase, receptor type, C",ENSG00000081237,1,"Rare Single Gene Mutation, Genetic Association",2,0,NA,10,NA,NA,NA,NA,NA
9,PTPRT,"protein tyrosine phosphatase, receptor type, T",ENSG00000196090,20,"Rare Single Gene Mutation, Functional",2,0,NA,9,NA,NA,NA,NA,NA
9,PXDN,peroxidasin,ENSG00000130508,2,"Rare Single Gene Mutation, Syndromic",2,0,NA,7,FBgn0011828,Pxn,HGNC:14966,PXDN,14
9,PYHIN1,"Pyrin and HIN domain family, member 1",ENSG00000163564,1,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,QRICH1,glutamine rich 1,ENSG00000198218,3,"Rare Single Gene Mutation, Syndromic",2,0,NA,11,NA,NA,NA,NA,NA
9,RAB11FIP5,RAB11 family interacting protein 5,ENSG00000135631,2,"Rare Single Gene Mutation, Functional",2,0,NA,6,FBgn0027335,Rip11,HGNC:24845,RAB11FIP5,9
9,RAB2A,"RAB2A, member RAS oncogene family",ENSG00000104388,8,Rare Single Gene Mutation,2,0,NA,8,FBgn0014009,Rab2,HGNC:9763,RAB2A,13
9,RAB39B,"RAB39B, member RAS oncogene family",ENSG00000155961,X,"Rare Single Gene Mutation, Syndromic, Functional",2,0,NA,16,FBgn0029959,Rab39,HGNC:16499,RAB39B,13
9,RAB43,"RAB43, member RAS oncogene family",ENSG00000172780,3,Rare Single Gene Mutation,2,0,NA,2,FBgn0015793,Rab19,HGNC:19983,RAB43,12
9,RAC1,Rac family small GTPase 1,ENSG00000136238,7,"Syndromic, Functional",NA,1,NA,6,FBgn0010333,Rac1,HGNC:9801,RAC1,13
9,RAC1,Rac family small GTPase 1,ENSG00000136238,7,"Syndromic, Functional",NA,1,NA,6,FBgn0014011,Rac2,HGNC:9801,RAC1,13
9,RAD21,RAD21cohesin complex component,ENSG00000164754,8,Syndromic,NA,1,NA,4,FBgn0260987,vtd,HGNC:9811,RAD21,11
9,RAD21L1,RAD21 cohesin complex component like 1,ENSG00000244588,20,Rare Single Gene Mutation,2,0,NA,3,FBgn0260987,vtd,HGNC:16271,RAD21L1,9
9,RAI1,retinoic acid induced 1,ENSG00000108557,17,"Rare Single Gene Mutation, Syndromic, Functional",1,1,12.25,29,NA,NA,NA,NA,NA
9,RALA,RAS like proto-oncogene A,ENSG00000006451,7,"Rare Single Gene Mutation, Syndromic",NA,1,NA,4,FBgn0015286,Rala,HGNC:9839,RALA,13
9,RALGAPB,Ral GTPase activating protein non-catalytic beta subunit,ENSG00000170471,20,Rare Single Gene Mutation,1,0,NA,5,FBgn0085437,CG34408,HGNC:29221,RALGAPB,14
9,RANBP17,RAN binding protein 17,ENSG00000204764,5,Rare Single Gene Mutation,2,0,NA,7,FBgn0053180,Ranbp16,HGNC:14428,RANBP17,12
9,RAPGEF4,Rap guanine nucleotide exchange factor (GEF) 4,ENSG00000091428,2,Rare Single Gene Mutation,2,0,NA,17,FBgn0085421,Epac,HGNC:16626,RAPGEF4,15
9,RASSF5,Ras association domain family member 5,ENSG00000266094,1,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,NA,NA,NA,NA,NA
9,RBBP5,"RB binding protein 5, histone lysine methyltransferase complex subunit",ENSG00000117222,1,"Rare Single Gene Mutation, Functional",2,0,NA,5,FBgn0036973,Rbbp5,HGNC:9888,RBBP5,14
9,RBFOX1,"RNA binding protein, fox-1 homolog (C. elegans) 1",ENSG00000078328,16,"Rare Single Gene Mutation, Genetic Association",2,0,NA,41,FBgn0052062,Rbfox1,HGNC:18222,RBFOX1,9
9,RBM27,RNA binding motif protein 27,ENSG00000091009,5,Rare Single Gene Mutation,2,0,NA,3,FBgn0002044,swm,HGNC:29243,RBM27,13
9,REEP3,receptor accessory protein 3,ENSG00000165476,10,Rare Single Gene Mutation,2,0,NA,3,FBgn0261564,ReepA,HGNC:23711,REEP3,8
9,RELN,Reelin,ENSG00000189056,7,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,0,7.2,60,NA,NA,NA,NA,NA
9,RERE,Arginine-glutamic acid dipeptide (RE) repeats,ENSG00000142599,1,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,1,6.5,8,FBgn0010825,Gug,HGNC:9965,RERE,10
9,RFX3,regulatory factor X3,ENSG00000080298,9,"Rare Single Gene Mutation, Syndromic",1,0,15.95,9,FBgn0020379,Rfx,HGNC:9984,RFX3,12
9,RFX4,regulatory factor X4,ENSG00000111783,12,"Rare Single Gene Mutation, Syndromic",3,1,NA,2,NA,NA,NA,NA,NA
9,RFX7,regulatory factor X7,ENSG00000181827,15,"Rare Single Gene Mutation, Syndromic",3,1,NA,3,NA,NA,NA,NA,NA
9,RGS7,regulator of G-protein signaling 7,ENSG00000182901,1,Rare Single Gene Mutation,2,0,NA,6,FBgn0024941,RSG7,HGNC:10003,RGS7,12
9,RHEB,"Ras homolog, mTORC1 binding",ENSG00000106615,7,Syndromic,NA,1,NA,1,FBgn0041191,Rheb,HGNC:10011,RHEB,12
9,RHOXF1,"Rhox homeobox family, member 1",ENSG00000101883,X,Genetic Association,2,0,NA,3,NA,NA,NA,NA,NA
9,RIMS1,Regulating synaptic membrane exocytosis 1,ENSG00000079841,6,"Rare Single Gene Mutation, Genetic Association",1,0,11.35,8,FBgn0053547,Rim,HGNC:17282,RIMS1,9
9,RIMS2,regulating synaptic membrane exocytosis 2,ENSG00000176406,8,"Rare Single Gene Mutation, Syndromic, Genetic Association",3,1,NA,4,FBgn0053547,Rim,HGNC:17283,RIMS2,10
9,RIMS3,regulating synaptic membrane exocytosis 3,ENSG00000117016,1,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,RIT2,Ras-like without CAAX 2,ENSG00000152214,18,Genetic Association,2,0,NA,3,FBgn0265605,Ric,HGNC:10017,RIT2,12
9,RLIM,"Ring finger protein, LIM domain interacting",ENSG00000131263,X,"Rare Single Gene Mutation, Syndromic",NA,1,NA,5,NA,NA,NA,NA,NA
9,RNF135,Ring finger protein 135,ENSG00000181481,17,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,1,NA,4,NA,NA,NA,NA,NA
9,RNF25,ring finger protein 25,ENSG00000163481,2,Rare Single Gene Mutation,2,0,NA,2,FBgn0033884,CG13344,HGNC:14662,RNF25,13
9,RNF38,ring finger protein 38,ENSG00000137075,9,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,ROBO2,roundabout guidance receptor 2,ENSG00000185008,3,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,8,FBgn0005631,robo1,HGNC:10250,ROBO2,12
9,ROBO2,roundabout guidance receptor 2,ENSG00000185008,3,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,8,FBgn0041097,robo3,HGNC:10250,ROBO2,9
9,RORA,RAR-related orphan receptor A,ENSG00000069667,15,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",NA,1,NA,20,FBgn0000448,Hr3,HGNC:10258,RORA,10
9,RORB,RAR related orphan receptor B,ENSG00000198963,9,"Rare Single Gene Mutation, Syndromic, Functional",1,1,8.25,9,FBgn0000448,Hr3,HGNC:10259,RORB,12
9,RPL10,ribosomal protein L10,ENSG00000147403,X,"Rare Single Gene Mutation, Syndromic",2,0,NA,14,FBgn0024733,RpL10,HGNC:10298,RPL10,11
9,RPS6KA2,"ribosomal protein S6 kinase, 90kDa, polypeptide 2",ENSG00000071242,6,Rare Single Gene Mutation,2,0,NA,4,FBgn0262866,S6kII,HGNC:10431,RPS6KA2,11
9,RPS6KA3,"Ribosomal protein S6 kinase, 90kDa, polypeptide 3",ENSG00000177189,X,"Rare Single Gene Mutation, Syndromic",2,1,NA,15,FBgn0262866,S6kII,HGNC:10432,RPS6KA3,11
9,RSRC1,arginine and serine rich coiled-coil 1,ENSG00000174891,3,"Syndromic, Genetic Association",NA,1,NA,7,NA,NA,NA,NA,NA
9,SAE1,SUMO1 activating enzyme subunit 1,ENSG00000142230,19,Rare Single Gene Mutation,2,0,NA,3,FBgn0029512,Aos1,HGNC:30660,SAE1,13
9,SAMD11,sterile alpha motif domain containing 11,ENSG00000187634,1,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,SASH1,SAM and SH3 domain containing 1,ENSG00000111961,6,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,SATB1,SATB homeobox 1,ENSG00000182568,3,"Rare Single Gene Mutation, Syndromic",1,0,2.5,4,NA,NA,NA,NA,NA
9,SATB2,SATB homeobox 2,ENSG00000119042,2,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,1,24.95,40,NA,NA,NA,NA,NA
9,SBF1,SET binding factor 1,ENSG00000100241,22,Rare Single Gene Mutation,2,0,NA,9,FBgn0025802,Sbf,HGNC:10542,SBF1,13
9,SCAF1,SR-related CTD associated factor 1,ENSG00000126461,19,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,SCAF4,SR-related CTD associated factor 4,ENSG00000156304,21,"Rare Single Gene Mutation, Syndromic",2,0,NA,4,FBgn0034598,CG4266,HGNC:19304,SCAF4,11
9,SCFD2,sec1 family domain containing 2,ENSG00000184178,4,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,SCN1A,"sodium channel, voltage-gated, type I, alpha subunit",ENSG00000144285,2,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,1,NA,84,FBgn0285944,para,HGNC:10585,SCN1A,11
9,SCN2A,"sodium channel, voltage-gated, type II, alpha subunit",ENSG00000136531,2,"Rare Single Gene Mutation, Syndromic, Functional",1,0,109.3,96,FBgn0285944,para,HGNC:10588,SCN2A,12
9,SCN4A,"Sodium channel, voltage gated, type IV alpha subunit",ENSG00000007314,17,Rare Single Gene Mutation,2,0,NA,4,FBgn0285944,para,HGNC:10591,SCN4A,9
9,SCN8A,"sodium channel, voltage gated, type VIII, alpha subunit",ENSG00000196876,12,"Rare Single Gene Mutation, Syndromic, Functional",1,0,NA,52,FBgn0285944,para,HGNC:10596,SCN8A,13
9,SCN9A,sodium voltage-gated channel alpha subunit 9,ENSG00000169432,2,Rare Single Gene Mutation,2,0,NA,6,FBgn0285944,para,HGNC:10597,SCN9A,11
9,SCP2,sterol carrier protein 2,ENSG00000116171,1,Rare Single Gene Mutation,2,0,NA,2,FBgn0015808,ScpX,HGNC:10606,SCP2,13
9,SCP2,sterol carrier protein 2,ENSG00000116171,1,Rare Single Gene Mutation,2,0,NA,2,FBgn0032715,CG17597,HGNC:10606,SCP2,13
9,SDC2,"syndecan 2 (heparan sulfate proteoglycan 1, cell surface-associated, fibroglycan )",ENSG00000169439,8,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,NA,NA,NA,NA,NA
9,SEMA5A,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A",ENSG00000112902,5,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,17,FBgn0284221,Sema5c,HGNC:10736,SEMA5A,13
9,SENP1,SUMO specific peptidase 1,ENSG00000079387,12,Rare Single Gene Mutation,3,0,NA,2,FBgn0052110,CG32110,HGNC:17927,SENP1,10
9,SENP1,SUMO specific peptidase 1,ENSG00000079387,12,Rare Single Gene Mutation,3,0,NA,2,FBgn0031208,CR11023,HGNC:17927,SENP1,10
9,SET,SETnuclear proto-oncogene,ENSG00000119335,9,Rare Single Gene Mutation,2,0,NA,5,FBgn0014879,Set,HGNC:10760,SET,13
9,SETBP1,SET binding protein 1,ENSG00000152217,18,"Rare Single Gene Mutation, Syndromic",1,0,NA,25,NA,NA,NA,NA,NA
9,SETD1A,"SET domain containing 1A, histone lysine methyltransferase",ENSG00000099381,16,"Rare Single Gene Mutation, Syndromic, Functional",1,0,4.35,7,FBgn0040022,Set1,HGNC:29010,SETD1A,12
9,SETD1B,SET domain containing 1B,ENSG00000139718,12,"Rare Single Gene Mutation, Syndromic, Functional",2,1,NA,17,FBgn0040022,Set1,HGNC:29187,SETD1B,11
9,SETD2,SET domain containing 2,ENSG00000181555,3,"Rare Single Gene Mutation, Syndromic",1,0,NA,17,FBgn0030486,Set2,HGNC:18420,SETD2,9
9,SETD5,SET domain containing 5,ENSG00000168137,3,"Rare Single Gene Mutation, Syndromic",1,1,28.05,30,NA,NA,NA,NA,NA
9,SETDB1,"SET domain, bifurcated 1",ENSG00000143379,1,Rare Single Gene Mutation,2,0,NA,4,FBgn0086908,egg,HGNC:10761,SETDB1,11
9,SETDB2,"SET domain, bifurcated 2",ENSG00000136169,13,"Rare Single Gene Mutation, Syndromic",2,0,NA,2,NA,NA,NA,NA,NA
9,SEZ6L2,SEZ6L2 seizure related 6 homolog (mouse)-like 2,ENSG00000174938,16,"Rare Single Gene Mutation, Genetic Association",2,0,NA,6,NA,NA,NA,NA,NA
9,SF3B1,splicing factor 3b subunit 1,ENSG00000115524,2,Rare Single Gene Mutation,2,0,NA,5,FBgn0031266,Sf3b1,HGNC:10768,SF3B1,14
9,SGSH,N-sulfoglucosamine sulfohydrolase,ENSG00000181523,17,"Rare Single Gene Mutation, Syndromic",NA,1,NA,6,FBgn0038660,CG14291,HGNC:10818,SGSH,14
9,SGSM3,Small G protein signaling modulator 3,ENSG00000100359,22,Rare Single Gene Mutation,2,0,NA,6,FBgn0038304,CG12241,HGNC:25228,SGSM3,15
9,SH3RF1,SH3 domain containing ring finger 1,ENSG00000154447,4,"Rare Single Gene Mutation, Functional",3,0,NA,4,FBgn0040294,POSH,HGNC:17650,SH3RF1,11
9,SH3RF3,SH3 domain containing ring finger 3,ENSG00000172985,2,Rare Single Gene Mutation,2,0,NA,3,FBgn0040294,POSH,HGNC:24699,SH3RF3,11
9,SHANK1,SH3 and multiple ankyrin repeat domains 1,ENSG00000161681,19,"Rare Single Gene Mutation, Genetic Association",2,0,NA,12,FBgn0040752,Prosap,HGNC:15474,SHANK1,8
9,SHANK2,SH3 and multiple ankyrin repeat domains 2,ENSG00000162105,11,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,0,18.55,43,FBgn0040752,Prosap,HGNC:14295,SHANK2,9
9,SHANK3,SH3 and multiple ankyrin repeat domains 3,ENSG00000251322,22,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,1,74.85,120,FBgn0040752,Prosap,HGNC:14294,SHANK3,8
9,SERPINE1,serpin family E member 1,ENSG00000106366,7,Genetic Association,2,0,NA,2,NA,NA,NA,NA,NA
9,SHOX,short stature homeobox,ENSG00000185960,"X,Y",Rare Single Gene Mutation,2,0,NA,2,FBgn0085396,CG34367,HGNC:10853,SHOX,9
9,SIK1,Salt-inducible kinase 1,ENSG00000142178,21,"Rare Single Gene Mutation, Syndromic, Functional",NA,1,NA,6,NA,NA,NA,NA,NA
9,SIN3A,SIN3 transcription regulator family member A,ENSG00000169375,15,"Rare Single Gene Mutation, Syndromic",1,1,NA,14,FBgn0022764,Sin3A,HGNC:19353,SIN3A,12
9,SIN3B,SIN3 transcription regulator family member B,ENSG00000127511,19,"Rare Single Gene Mutation, Syndromic",2,1,NA,5,FBgn0022764,Sin3A,HGNC:19354,SIN3B,12
9,SKI,SKIproto-oncogene,ENSG00000157933,1,Rare Single Gene Mutation,1,0,4.25,4,FBgn0085450,Snoo,HGNC:10896,SKI,9
9,SLC12A5,"Solute carrier family 12 (potassium/chloride transporter), member 5",ENSG00000124140,20,"Rare Single Gene Mutation, Functional",2,0,NA,8,FBgn0261794,kcc,HGNC:13818,SLC12A5,12
9,SLC1A1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",ENSG00000106688,9,"Rare Single Gene Mutation, Genetic Association",2,0,NA,12,FBgn0026439,Eaat1,HGNC:10939,SLC1A1,9
9,SLC1A2,"Solute carrier family 1 (glial high affinity glutamate transporter), member 2",ENSG00000110436,11,"Rare Single Gene Mutation, Genetic Association, Functional",NA,1,NA,8,FBgn0026438,Eaat2,HGNC:10940,SLC1A2,12
9,SLC22A15,"Solute carrier family 22, member 15",ENSG00000163393,1,Genetic Association,2,0,NA,1,NA,NA,NA,NA,NA
9,SLC22A9,solute carrier family 22 member 9,ENSG00000149742,11,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,SLC23A1,solute carrier family 23 member 1,ENSG00000170482,5,Rare Single Gene Mutation,3,0,NA,4,FBgn0037807,CG6293,HGNC:10974,SLC23A1,12
9,SLC24A2,solute carrier family 24 member 2,ENSG00000155886,9,Rare Single Gene Mutation,2,0,NA,3,FBgn0028704,Nckx30C,HGNC:10976,SLC24A2,12
9,SLC25A12,"solute carrier family 25 (mitochondrial carrier, Aralar), member 12",ENSG00000115840,2,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2,0,NA,24,FBgn0028646,aralar1,HGNC:10982,SLC25A12,15
9,SLC25A27,solute carrier family 25 member 27,ENSG00000153291,6,Genetic Association,2,0,NA,1,FBgn0030872,Ucp4A,HGNC:21065,SLC25A27,14
9,SLC25A39,solute carrier family 25 member 39,ENSG00000013306,17,Rare Single Gene Mutation,2,0,NA,3,FBgn0037512,CG2616,HGNC:24279,SLC25A39,13
9,SLC25A39,solute carrier family 25 member 39,ENSG00000013306,17,Rare Single Gene Mutation,2,0,NA,3,FBgn0031039,Shawn,HGNC:24279,SLC25A39,12
9,SLC25A39,solute carrier family 25 member 39,ENSG00000013306,17,Rare Single Gene Mutation,2,0,NA,3,FBgn0031038,Tyler,HGNC:24279,SLC25A39,9
9,SLC27A4,"Solute carrier family 27 (fatty acid transporter), member 4",ENSG00000167114,9,"Rare Single Gene Mutation, Syndromic",2,0,NA,2,FBgn0034999,Fatp3,HGNC:10998,SLC27A4,10
9,SLC27A4,"Solute carrier family 27 (fatty acid transporter), member 4",ENSG00000167114,9,"Rare Single Gene Mutation, Syndromic",2,0,NA,2,FBgn0265187,Fatp2,HGNC:10998,SLC27A4,14
9,SLC27A4,"Solute carrier family 27 (fatty acid transporter), member 4",ENSG00000167114,9,"Rare Single Gene Mutation, Syndromic",2,0,NA,2,FBgn0267828,Fatp1,HGNC:10998,SLC27A4,10
9,SLC29A4,solute carrier family 29 member 4,ENSG00000164638,7,Rare Single Gene Mutation,2,0,NA,1,FBgn0036319,Ent3,HGNC:23097,SLC29A4,13
9,SLC35B1,solute carrier family 35 member B1,ENSG00000121073,17,Genetic Association,2,0,NA,1,FBgn0250820,meigo,HGNC:20798,SLC35B1,14
9,SLC38A10,"solute carrier family 38, member 10",ENSG00000157637,17,Rare Single Gene Mutation,2,0,NA,2,FBgn0050394,CG30394,HGNC:28237,SLC38A10,12
9,SLC45A1,solute carrier family 45 member 1,ENSG00000162426,1,"Rare Single Gene Mutation, Syndromic",NA,1,NA,4,NA,NA,NA,NA,NA
9,SLC4A10,"solute carrier family 4, sodium bicarbonate transporter-like, member 10",ENSG00000144290,2,"Rare Single Gene Mutation, Genetic Association",2,0,NA,6,FBgn0259111,Ndae1,HGNC:13811,SLC4A10,12
9,SLC6A1,"Solute carrier family 6 (neurotransmitter transporter), member 1",ENSG00000157103,3,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,1,31.15,43,FBgn0039915,Gat,HGNC:11042,SLC6A1,15
9,SLC6A3,"Solute carrier family 6 (neurotransmitter transporter), member 3",ENSG00000142319,5,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2,0,NA,16,FBgn0034136,DAT,HGNC:11049,SLC6A3,8
9,SLC6A4,"solute carrier family 6 (neurotransmitter transporter, serotonin), member 4",ENSG00000108576,17,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,27,FBgn0010414,SerT,HGNC:11050,SLC6A4,11
9,SLC6A8,"solute carrier family 6 (neurotransmitter transporter, creatine), member 8",ENSG00000130821,X,"Rare Single Gene Mutation, Syndromic",2,0,NA,19,NA,NA,NA,NA,NA
9,SLC7A3,"Solute carrier family 7 (cationic amino acid transporter, y+ system), member 3",ENSG00000165349,X,Rare Single Gene Mutation,2,0,NA,2,FBgn0036764,CG5535,HGNC:11061,SLC7A3,10
9,SLC7A3,"Solute carrier family 7 (cationic amino acid transporter, y+ system), member 3",ENSG00000165349,X,Rare Single Gene Mutation,2,0,NA,2,FBgn0037203,slif,HGNC:11061,SLC7A3,12
9,SLC7A3,"Solute carrier family 7 (cationic amino acid transporter, y+ system), member 3",ENSG00000165349,X,Rare Single Gene Mutation,2,0,NA,2,FBgn0036493,CG7255,HGNC:11061,SLC7A3,8
